id,prec,year,unc_m,hab,hab_why,hab_frac,era,age_new,est_year,cut,forest_frac
4924545915,tarkka,2024,20,ennallaan,tuore_havainto,1.0,2010,115,1895,0,1.0
4924546410,tarkka,2024,20,ennallaan,tuore_havainto,1.0,2010,99,1911,0,1.0
4924547852,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,38,1972,0,0.89
4924554439,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,111,1899,0,1.0
4924554596,tarkka,2024,3,ennallaan,tuore_havainto,1.0,2010,134,1876,0,1.0
4924554871,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,82,1928,2,0.78
4924557323,tarkka,2024,200,ennallaan,tuore_havainto,1.0,2010,98,1912,0,0.89
4924558923,tarkka,2024,50,ennallaan,tuore_havainto,1.0,2010,129,1881,0,1.0
4924559930,tarkka,2024,25,ennallaan,tuore_havainto,1.0,2010,116,1894,0,1.0
4924560684,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,99,1911,0,1.0
4924561016,tarkka,2024,20,ennallaan,tuore_havainto,1.0,2010,110,1900,0,1.0
4924561512,tarkka,2024,5,ennallaan,tuore_havainto,1.0,2010,117,1893,0,1.0
4924561850,tarkka,2024,25,ennallaan,tuore_havainto,1.0,2010,79,1931,0,1.0
4924561881,tarkka,2024,13,ennallaan,tuore_havainto,1.0,2010,92,1918,0,1.0
4924561934,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,120,1890,0,1.0
4924562056,tarkka,2024,5,ennallaan,tuore_havainto,1.0,2010,67,1943,0,1.0
4924562105,tarkka,2024,3,ennallaan,tuore_havainto,1.0,2010,99,1911,0,1.0
4924566145,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,151,1859,0,0.67
4924569050,tarkka,2024,20,ennallaan,tuore_havainto,1.0,2010,85,1925,0,1.0
4924569446,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,79,1931,0,1.0
4924569466,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,85,1925,0,0.67
4924571248,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,107,1903,0,1.0
4924574568,tarkka,2024,213,ennallaan,tuore_havainto,1.0,2010,71,1939,2,1.0
4924576616,tarkka,2024,25,epavarma,osa_alueesta_hakattu,0.22,2010,106,1904,2,1.0
4924580462,tarkka,2024,25,ennallaan,tuore_havainto,1.0,2010,82,1928,0,1.0
4924581198,tarkka,2024,200,ennallaan,tuore_havainto,1.0,2010,86,1924,0,1.0
4924584238,tarkka,2024,25,ennallaan,tuore_havainto,1.0,2010,82,1928,0,1.0
4924584479,tarkka,2024,25,ennallaan,tuore_havainto,1.0,2010,85,1925,0,1.0
4924585781,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,148,1862,0,1.0
