group,lat,lon,year,cycle,score_mlp
bg_random,63.99005541683219,30.449341814166083,,2023,0.21122614542643228
bg_random,63.98105499082427,28.45886876800577,,2023,0.24962341785430908
bg_random,65.61286502170428,27.00746632639709,,2023,0.4368898371855418
bg_random,60.77242771119478,22.472815274442823,,2023,0.4211449424425761
bg_random,66.15862258669327,28.283669653630447,,2023,0.3748741050561269
bg_random,67.47291080547659,29.7017436153174,,2023,0.16764395187298456
bg_random,65.57530581661388,26.17380110339876,,2023,0.34240639209747314
bg_random,68.38588602949011,25.174128312168545,,2023,0.49722450971603394
bg_random,61.80235103608664,25.019824235958737,,2023,0.23631782084703445
bg_random,62.89824806268064,23.486212800597222,,2023,0.216839416573445
bg_random,62.97462216265863,26.101297373300227,,2023,0.2257367198665937
bg_random,62.49464487559521,30.894578890053708,,2023,0.3974854052066803
bg_random,63.407537862783286,22.715628192475364,,2023,0.03689351181189219
bg_random,66.60264281398791,26.374080591443345,,2023,0.07822352026899655
bg_random,63.548976528917656,30.165459829010917,,2023,0.2273862026631832
bg_random,67.97012024985551,27.833109476757706,,2023,0.3712815046310425
bg_random,65.16030638555608,27.485220770064814,,2023,0.22087756420175234
bg_random,67.84673153985294,29.57069756444399,,2023,0.09803033247590065
bg_random,60.43910766296311,24.921595627943468,,2023,0.1357923342535893
bg_random,63.84500351544788,25.263787990701346,,2023,0.17632561021794876
bg_random,65.03728243429778,29.524494038175924,,2023,0.1859850330899159
bg_random,66.87679432390102,26.30391512215375,,2023,0.7059247096379598
bg_random,68.79059084503193,26.08394568668024,,2023,0.1487953718751669
bg_random,63.476677973661374,28.78739410282858,,2023,0.03775451829036077
bg_random,62.34867450868418,28.771578682108547,,2023,0.2523028751214345
bg_random,62.87979435800548,22.086282719191647,,2023,0.19577805822094282
bg_random,62.64353571761304,22.03889568763168,,2023,0.445300430059433
bg_random,62.39407726838354,24.7158421968042,,2023,0.428873747587204
bg_random,61.22098807671691,24.691403502592884,,2023,0.47332626581192017
bg_random,60.40859479500188,24.98397435292968,,2023,0.268387829264005
bg_random,62.78394254473499,28.4727397117818,,2023,0.09341335793336232
bg_random,61.49976707513265,26.37347648020488,,2023,0.20408898095289865
bg_random,66.97062194976019,25.41672115702213,,2023,0.1493288530036807
bg_random,65.52951367744969,26.834361407500506,,2023,0.2589336869617303
bg_random,67.36665807835529,29.167422063143277,,2023,0.39935362339019775
bg_random,67.42614825627788,24.43400871618515,,2023,0.17721261332432428
bg_random,64.11816172425809,25.00457583808616,,2023,0.25327395151058835
bg_random,62.9565784480986,25.686096008871043,,2023,0.16732933123906454
bg_random,60.03278054208139,20.08116472715778,,2023,0.4350494047005971
bg_random,63.32780376119151,28.079350275520238,,2023,0.1167945098131895
bg_random,63.16997600263431,27.76970547818601,,2023,0.1905072033405304
bg_random,67.58955347521923,29.760614890986872,,2023,0.1494037906328837
bg_random,62.06577864199978,24.94603885249093,,2023,0.40323927998542786
bg_random,64.01681048634211,30.30650747620173,,2023,0.20239269733428955
bg_random,61.56230108124209,21.92793079308102,,2023,0.30130500843127567
bg_random,65.17499748552747,27.074624431682743,,2023,0.197031540175279
bg_random,61.06266997635385,23.656817700599337,,2023,0.35521215697129566
bg_random,66.53193204950254,28.66085318713897,,2023,0.3313267131646474
bg_random,68.44258904457392,22.768831887752963,,2023,0.022020207485184073
bg_random,66.93231986286537,27.792815667646902,,2023,0.2985729823509852
bg_random,68.78013546596387,26.55378504765384,,2023,0.5430392126242319
bg_random,66.8010078951122,27.94473757777388,,2023,0.45093687375386554
bg_random,68.67789144670873,22.062286667188545,,2023,0.08186082821339369
bg_random,60.79904114626937,27.90559662598096,,2023,0.22008716749648252
bg_random,64.8574762707984,26.501005997470543,,2023,0.4592571556568146
bg_random,63.94185354801498,27.35794154271494,,2023,0.14787966416527829
bg_random,66.02674069378926,29.101992466712,,2023,0.03644465965529283
bg_random,63.67988346534804,25.70543654523442,,2023,0.2242665762702624
bg_random,63.08420132765858,30.92700448207504,,2023,0.18312235176563263
bg_random,63.35930874498535,21.990924094066006,,2023,0.0792899364605546
bg_random,62.8710571016663,28.811802538573588,,2023,0.11621992041667302
bg_random,62.430649737732885,22.71376586051569,,2023,0.14195761643350124
bg_random,66.7892003879255,28.53483570044264,,2023,0.17729096797605357
bg_random,64.91755353633657,28.511254828759668,,2023,0.26462817440430325
bg_random,63.21291603933192,30.16654149395815,,2023,0.20341759671767554
bg_random,67.84572942462813,26.09376338990492,,2023,0.06502134787539642
bg_random,63.4343348310475,27.62671926008653,,2023,0.2277587614953518
bg_random,66.09379676844044,28.222358422538534,,2023,0.2865494191646576
bg_random,68.70179255554757,27.047563280477235,,2023,0.5678632259368896
bg_random,64.57103893216384,25.46054570186756,,2023,0.3670358707507451
bg_random,63.10185729883022,29.308793202282427,,2023,0.771640400091807
bg_random,67.83264019269056,25.052482167635823,,2023,0.06938988536906739
bg_random,63.82974291652882,25.237083363442935,,2023,0.15328933422764143
bg_random,62.1657605655284,25.601946989513245,,2023,0.12047329513976972
bg_random,61.95834562304389,27.777457493340915,,2023,0.10089586131895582
bg_random,64.00248452348794,27.88576953076265,,2023,0.06542652348677318
bg_random,60.77106989476111,21.875948718931767,,2023,0.2133330057064692
bg_random,68.33966548793471,23.43348801041844,,2023,0.01565141836181283
bg_random,68.70495635331599,27.881353750427277,,2023,0.20810686300198236
bg_random,62.29928356225834,24.25724578645772,,2023,0.22004435459772745
bg_random,61.19803717244733,23.96512483238808,,2023,0.012813655193895102
bg_random,66.85250880709864,24.00104421840009,,2023,0.41574627161026
bg_random,62.133306664972224,24.186308508695507,,2023,0.22087953488032022
