group,weight,id,lat,lon,x,y,row,col,year,cycle,unc_m,ika,manty,kuusi,koivu,tilavuus,ppa,latvuspeitto,keskipituus,keskilapimitta,pine_share,spruce_share,decid_share,stems_ha,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_missing,main_1,main_2,main_3,main_4,ika_m3,manty_m3,kuusi_m3,latvuspeitto_m3,ppa_m3,ika_m9,manty_m9,kuusi_m9,latvuspeitto_m9,ppa_m9,dry_site_frac9,pine_max9,spruce_min9,elev,slope,northness,eastness,tpi7,tpi31,relief7,soil_coarse,soil_till,soil_fine,soil_rock,soil_peat,soil_other,soil_none,coarse_frac9,coarse_frac31,glac_glaciofluvial,glac_littoral,glac_moraine,glac_other,glac_none,glacfl_frac31,thermal_sum,precip
bg_fungi,1.0,4898871473,61.606262,27.94587,550179.0163120726,6830682.9838781,59226,30784,2021,2021,,65,188,15,12,215,26,78,174,20,0.87037,0.069444,0.055556,827.61,0,0,0,1,0,0,0,0,0,1,0,0,0,70.778,149.56,49.889,66.111,23.222,69.37,122.44,58.247,62.469,21.012,0.58025,233,0,112.2,17.918,-0.8215,0.57021,4.7878,24.192,30.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1361.5,618.17
bg_fungi,1.0,4898871474,61.592121,27.911636,548385.0131912774,6829081.965434549,59326,30672,2021,2021,,80,44,239,1,293,28,59,249,29,0.14966,0.81293,0.0034014,423.91,0,0,1,0,0,0,0,0,0,1,0,0,0,84.667,47.667,260.67,69.778,30.444,73.531,75.42,182.44,69.877,27.272,0.08642,207,0,93.5,5.9306,0.69191,-0.72199,-0.66327,-5.0941,15.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1369,615.16
bg_fungi,1.0,4898871475,61.590467,27.91057,548331.0134737813,6828896.940586545,59337,30668,2021,2021,,84,11,339,1,353,33,71,250,28,0.031073,0.95763,0.0028249,535.93,0,0,1,0,0,0,0,0,0,1,0,0,0,85.556,56.667,291.33,70,31.333,72.15,42.137,252.43,71.238,29.587,0,139,0,108,4.08,0.87622,-0.48192,2.6796,2.8704,9.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1369.1,615.16
bg_fungi,1.0,4898871476,61.590467,27.91057,548331.0134737813,6828896.940586545,59337,30668,2021,2021,,84,11,339,1,353,33,71,250,28,0.031073,0.95763,0.0028249,535.93,0,0,1,0,0,0,0,0,0,1,0,0,0,85.556,56.667,291.33,70,31.333,72.15,42.137,252.43,71.238,29.587,0,139,0,108,4.08,0.87622,-0.48192,2.6796,2.8704,9.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1369.1,615.16
bg_fungi,1.0,4898871477,61.590467,27.91057,548331.0134737813,6828896.940586545,59337,30668,2021,2021,,84,11,339,1,353,33,71,250,28,0.031073,0.95763,0.0028249,535.93,0,0,1,0,0,0,0,0,0,1,0,0,0,85.556,56.667,291.33,70,31.333,72.15,42.137,252.43,71.238,29.587,0,139,0,108,4.08,0.87622,-0.48192,2.6796,2.8704,9.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1369.1,615.16
bg_fungi,1.0,4898871478,61.590467,27.91057,548331.0134737813,6828896.940586545,59337,30668,2021,2021,,84,11,339,1,353,33,71,250,28,0.031073,0.95763,0.0028249,535.93,0,0,1,0,0,0,0,0,0,1,0,0,0,85.556,56.667,291.33,70,31.333,72.15,42.137,252.43,71.238,29.587,0,139,0,108,4.08,0.87622,-0.48192,2.6796,2.8704,9.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1369.1,615.16
bg_fungi,1.0,4898871479,61.605182,27.948796,550335.9873311459,6830564.944657198,59233,30793,2021,2021,,79,43,238,0,283,30,65,240,28,0.15141,0.83803,0,487.21,0,0,1,0,0,0,0,0,0,1,0,0,0,81.333,66.333,230.11,70.222,29.333,74.778,94.556,157.61,69.569,26.625,0.17284,245,0,85,10.996,0.46641,0.88457,0.053062,0.84016,16.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1361.1,618.41
bg_fungi,1.0,4898871480,61.590204,27.905663,548070.980139328,6828864.014821098,59339,30652,2021,2021,,87,7,358,27,402,33,70,262,30,0.01737,0.88834,0.066998,466.85,0,0,1,0,0,0,0,0,0,1,0,0,0,74.444,15.889,318.56,71.111,30.556,64.557,54.457,168.2,70.7,27,0.024691,185,0,85.8,11.441,0.23162,-0.97281,-1.4041,-4.7023,27.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1369,615.1
bg_fungi,1.0,4898871481,61.590204,27.905663,548070.980139328,6828864.014821098,59339,30652,2021,2021,,87,7,358,27,402,33,70,262,30,0.01737,0.88834,0.066998,466.85,0,0,1,0,0,0,0,0,0,1,0,0,0,74.444,15.889,318.56,71.111,30.556,64.557,54.457,168.2,70.7,27,0.024691,185,0,85.8,11.441,0.23162,-0.97281,-1.4041,-4.7023,27.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1369,615.1
bg_fungi,1.0,4898871482,64.569518,26.533016,477624.9938812185,7160561.965875562,38608,26249,2021,2021,,107,127,0,4,131,21,52,165,22,0.96212,0,0.030303,552.44,0,0,0,0,1,0,0,0,0,1,0,0,0,87.889,85.222,3.4444,47.111,17,90.654,102.31,4.6543,52.111,18.049,0.98765,170,0,162.6,1.2531,1,0,-0.25305,-1.1288,20.4,1,0,0,0,0,0,0,1,0.98231,1,0,0,0,0,0.99896,1038.3,620.76
bg_fungi,1.0,4898871483,64.569154,26.534107,477676.9692883742,7160521.017691328,38611,26252,2021,2021,,82,92,3,6,101,17,48,145,17,0.90196,0.029412,0.058824,748.96,0,0,0,1,0,0,0,0,0,1,0,0,0,90.556,113.11,8.3333,56.111,19.556,81.558,94.273,7.4545,49.351,17.325,0.85185,165,0,160.3,9.171,0.73555,0.67748,-1.3428,-3.6748,32.6,1,0,0,0,0,0,0,1,0.97711,1,0,0,0,0,1,1038.3,620.82
bg_fungi,1.0,4898884977,66.054815,28.851345,583836.0203835603,7327257.930009003,28190,32887,2021,2021,,124,99,82,4,192,24,63,167,24,0.51295,0.42487,0.020725,530.52,0,0,1,0,0,0,0,0,0,1,0,0,0,113.56,86.444,54.778,62,21.556,105.39,91.96,31,55.413,18.48,0.14815,136,0,263.3,0.56622,-0.94868,0.31623,-3.9714,-5.2534,11.7,1,0,0,0,0,0,0,0.77778,0.50156,0,0,0,0,1,0.15401,833.96,633.62
bg_fungi,1.0,4898884978,66.054944,28.851111,583825.0018685758,7327271.990846405,28189,32887,2021,2021,,99,88,28,3,119,19,53,157,22,0.73333,0.23333,0.025,499.83,0,0,1,0,0,0,0,0,0,1,0,0,0,108.78,92.111,42.222,60.667,20.222,103.2,91.52,30.507,55.6,18.507,0.17284,136,0,264.8,9.7017,-0.95049,-0.31074,-1.998,-3.5681,10,1,0,0,0,0,0,0,0.77778,0.50676,0,0,0,0,1,0.15297,833.99,633.58
bg_fungi,1.0,4898884979,66.05496,28.849036,583731.0076503059,7327271.000380647,28189,32881,2021,2021,,142,82,82,5,175,22,69,170,25,0.46591,0.46591,0.028409,448.18,0,0,1,0,0,0,0,0,0,1,0,0,0,141.44,66.444,113.33,65.889,22.444,111.75,71.025,54.074,60.086,19.222,0.049383,124,7,261.9,2.5051,-4.3711e-08,-1,-1.551,-5.8821,6.3,0,1,0,0,0,0,0,0.11111,0.35692,0,0,0,0,1,0.12695,834.22,633.67
bg_fungi,1.0,4898884980,66.055546,28.848018,583682.9942281726,7327334.935863478,28185,32878,2021,2021,,108,63,55,6,124,17,59,152,22,0.504,0.44,0.048,447.21,0,0,1,0,0,0,0,0,0,1,0,0,0,109,75.778,39.111,55.667,17.556,99.951,82.259,29.247,54.198,16.802,0.2716,140,1,262.1,5.4641,-0.6207,-0.78405,-0.31836,-3.8604,5.9,0,1,0,0,0,0,0,0,0.24558,0,0,0,0,1,0.081165,834.47,633.57
bg_fungi,1.0,4898884981,66.055712,28.847655,583666.0151525238,7327352.947820311,28184,32877,2021,2021,,128,117,33,11,161,18,50,169,26,0.72222,0.2037,0.067901,339.03,0,0,1,0,0,0,0,0,0,1,0,0,0,100.56,90.222,24.556,51.778,16.889,98.975,81.519,25.444,52.272,16.185,0.33333,140,1,262.4,4.6893,-0.95243,-0.30477,0.19183,-2.9589,4.6,0,1,0,0,0,0,0,0,0.20395,0,0,0,0,1,0.062435,834.54,633.54
bg_fungi,1.0,4898884982,66.055968,28.845818,583582.0107783122,7327379.021902514,28182,32871,2021,2021,,70,104,5,2,111,18,55,143,19,0.92857,0.044643,0.017857,634.86,0,0,1,0,0,0,0,0,0,1,0,0,0,85.333,82.222,17.111,49,15.222,91.938,81.358,20.963,51.543,15.642,0.30864,134,0,261.4,3.129,-0.85749,-0.51451,0.12448,-2.7526,3.2,0,1,0,0,0,0,0,0,0.038502,0,0,0,0,1,0.010406,834.84,633.56
bg_fungi,1.0,4898884983,66.05515,28.848166,583690.9957448147,7327291.009245787,28188,32878,2021,2021,,71,94,24,17,145,19,74,137,19,0.64384,0.16438,0.11644,670.13,0,0,1,0,0,0,0,0,0,1,0,0,0,97.556,54.667,39.222,56.333,16,109.26,64.383,48.42,56.037,17.247,0.074074,117,1,261.5,6.3248,0.76125,0.64846,-1.6163,-5.7738,7.4,0,1,0,0,0,0,0,0,0.27055,0,0,0,0,1,0.1051,834.37,633.68
bg_fungi,1.0,4898884984,66.054674,28.848927,583727.0130658112,7327238.987316153,28191,32880,2021,2021,,151,66,124,20,221,21,64,182,27,0.2973,0.55856,0.09009,366.78,0,0,1,0,0,0,0,0,0,1,0,0,0,138.33,47.778,101.11,63,20.333,110.75,67.346,51.914,57.395,18.136,0.08642,119,1,265.1,5.1538,0.97014,0.24253,0.02652,-3.0752,7.7,0,1,0,0,0,0,0,0.012346,0.3205,0,0,0,0,1,0.12175,834.19,633.77
bg_fungi,1.0,4898885009,66.041389,28.820522,582484.0095564963,7325721.0463188775,28286,32803,2021,2021,,72,71,30,11,112,16,63,143,20,0.62832,0.26549,0.097345,509.3,0,0,1,0,0,0,0,0,0,1,0,0,0,77.444,65.444,25.778,57.667,16.889,102.74,57.73,39.716,55.514,17.108,0.012346,108,3,282.9,4.9752,0.35898,-0.93335,-2.2715,-19.965,11.9,0,1,0,0,0,0,0,0,0.0020812,0,0,0,0,1,0,833.33,638.97
bg_fungi,1.0,4898885010,66.041479,28.823531,582620.0184021253,7325735.036912084,28285,32811,2021,2021,,97,92,39,25,156,17,58,155,22,0.58599,0.24841,0.15924,447.21,0,0,1,0,0,0,0,0,0,1,0,0,0,81.556,70.444,29,54.889,16.778,97.707,55.533,30.347,53.187,16.4,0,115,0,290.9,12.042,-0.99613,-0.087895,0.98163,-13.965,17.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,833.12,638.77
bg_fungi,1.0,4898885011,66.041435,28.827214,582786.9917580198,7325734.992904341,28285,32822,2021,2021,,61,74,26,22,123,21,70,137,20,0.59677,0.20968,0.17742,668.45,0,0,1,0,0,0,0,0,0,1,0,0,0,80.333,60.444,36.444,61.444,18.333,93.642,47.519,38.148,53,16.025,0.012346,105,2,289.6,14.084,-0.97159,0.23667,-1.3531,-16.853,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.79,638.55
bg_fungi,1.0,4898885012,66.041713,28.827212,582785.9981101397,7325765.966540677,28283,32822,2021,2021,,124,23,58,7,88,18,50,157,23,0.25843,0.65169,0.078652,433.24,0,0,1,0,0,0,0,0,0,1,0,0,0,89.222,52.444,38.333,56.556,17.556,79.494,52.284,28.148,52.654,15.333,0.024691,105,2,293.8,4.7666,-0.97439,0.22486,-0.79388,-11.29,23.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.86,638.47
bg_fungi,1.0,4898885013,66.041946,28.828818,582857.9874973255,7325794.050387433,28281,32826,2021,2021,,74,84,23,14,121,17,62,137,18,0.68852,0.18852,0.11475,668.06,0,0,1,0,0,0,0,0,0,1,0,0,0,82.444,65.667,36.222,58.333,16.889,70.63,45.642,26.16,46.148,12.852,0.012346,105,0,298,7.8789,-0.90328,-0.42906,-1.1102,-5.806,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.82,638.31
bg_fungi,1.0,4898885014,66.041931,28.829281,582879.0085744206,7325792.991030176,28281,32827,2021,2021,,93,84,35,17,135,19,64,143,20,0.61765,0.25735,0.125,604.79,0,0,1,0,0,0,0,0,0,1,0,0,0,84.111,69.556,44.556,60.222,17.667,69.852,47.531,26.815,46.716,12.951,0.012346,105,0,298.8,12.359,-0.99837,-0.057049,-0.30612,-5.0644,15.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.79,638.29
bg_fungi,1.0,4898885015,66.041894,28.827843,582813.9923385895,7325786.967953179,28282,32823,2021,2021,,50,73,9,16,99,17,57,122,17,0.73,0.09,0.16,748.96,0,0,1,0,0,0,0,0,0,1,0,0,0,80.111,53,24.111,53.333,16.222,77.025,48.185,26.494,48.617,14.136,0.012346,105,0,294.9,6.4409,-0.99655,0.083042,-2.1898,-9.5058,22.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.87,638.41
bg_fungi,1.0,4898885016,66.041822,28.83243,583022.0024388501,7325785.012342744,28282,32836,2021,2021,,69,4,13,3,22,7,29,82,13,0.17391,0.56522,0.13043,527.38,0,0,1,0,0,0,0,0,0,1,0,0,0,80.778,41.111,22.444,48.444,12.667,92.296,39.802,44.568,51.901,15.136,0.08642,101,1,298,6.793,-0.9969,0.0787,-1.8612,-7.1429,9.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.47,638.16
bg_fungi,1.0,4898885017,66.041265,28.83175,582993.0145273241,7325722.048102056,28286,32835,2021,2021,,96,33,38,17,89,14,49,130,18,0.36667,0.42222,0.18889,550.17,0,0,1,0,0,0,0,0,0,1,0,0,0,106.11,30,40.667,51.889,14.667,106.63,42.617,58.086,57.309,17.407,0.098765,116,5,294.9,5.6353,0.19003,-0.98178,-3.1102,-13.186,11.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.35,638.34
bg_fungi,1.0,4898885018,66.041275,28.826298,582746.0187457148,7325715.955496043,28286,32819,2021,2021,,95,39,42,8,89,18,55,144,20,0.43333,0.46667,0.088889,572.96,0,0,1,0,0,0,0,0,0,1,0,0,0,75.556,57.556,24.778,59.222,16.889,99.778,39.074,39.247,49.938,15.148,0.024691,97,0,286.4,15.768,-0.99607,-0.088542,-4.7674,-20.347,16.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.84,638.65
bg_fungi,1.0,4898885019,66.040973,28.828351,582839.9966642298,7325685.016309991,28288,32825,2021,2021,,144,28,76,9,113,15,36,151,25,0.24561,0.66667,0.078947,305.58,0,0,1,0,0,0,0,0,0,1,0,0,0,122.11,20.333,58.444,43.111,13.556,103.32,36.605,45.099,50.914,15.086,0,105,6,293.4,17.068,0.99746,-0.071248,-1.1776,-15.433,24.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.58,638.62
bg_fungi,1.0,4898885020,66.04096,28.828703,582855.9839200453,7325684.032957681,28288,32826,2021,2021,,169,1,76,11,88,13,34,135,22,0.011236,0.85393,0.1236,341.99,0,0,1,0,0,0,0,0,0,1,0,0,0,124,24,59.889,46.667,15,99.395,37.79,43.136,51.346,14.938,0,105,6,293.6,15.391,0.99897,-0.04541,-1.2326,-15.34,24.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.55,638.6
bg_fungi,1.0,4898885021,66.040882,28.829934,582911.9998580711,7325676.9692868395,28289,32829,2021,2021,,102,17,53,13,83,13,41,116,17,0.20238,0.63095,0.15476,572.74,0,0,1,0,0,0,0,0,0,1,0,0,0,85.111,22.444,44.667,52.889,13.667,91.025,33.432,38.877,52.086,14.16,0.024691,101,6,297.9,14.288,0.99388,-0.11043,-0.61633,-12.349,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.42,638.58
bg_fungi,1.0,4898885022,66.040936,28.829938,582912.0053777832,7325682.991545195,28288,32830,2021,2021,,48,37,42,32,111,17,70,122,16,0.33036,0.375,0.28571,845.51,0,0,1,0,0,0,0,0,0,1,0,0,0,70.667,30.556,37.444,59.111,15.333,94.815,38.556,42.914,53.716,15.21,0.049383,105,6,294.4,12.179,0.99906,-0.043435,-2.2898,-14.964,17.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,832.43,638.52
bg_fungi,1.0,4898885060,66.184074,29.641646,619002.0184084559,7342938.010205192,27210,35085,2021,2021,,72,74,44,25,156,19,68,128,18,0.47134,0.28025,0.15924,746.65,0,0,1,0,0,0,0,0,0,1,0,0,0,91.778,51.556,37.222,60.667,17,111.09,48.691,44.815,53.593,17.099,0.049383,118,4,277.7,12.471,0.91841,-0.39562,-3.5816,8.2024,21.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,816.52,594
bg_fungi,1.0,4898885061,66.184037,29.640132,618934.0214890237,7342931.012313374,27210,35081,2021,2021,,74,92,27,26,145,22,68,144,19,0.63014,0.18493,0.17808,775.94,0,0,1,0,0,0,0,0,0,1,0,0,0,118.56,53.889,45.556,52.444,17.778,122.53,40.765,48.074,50.481,16.259,0.061728,118,4,274.6,8.1974,0.97619,-0.21693,-2.6061,9.141,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,816.69,593.92
bg_fungi,1.0,4898885062,66.183902,29.637519,618816.9995232614,7342911.014355834,27212,35074,2021,2021,,154,25,71,5,100,18,46,163,23,0.24752,0.70297,0.049505,433.24,0,0,1,0,0,0,0,0,0,1,0,0,0,131.33,43,59.667,53,17.667,119.06,38.148,47.605,49.815,16.025,0.049383,103,5,271.1,11.482,0.96923,-0.24615,-1.9796,11.808,22.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,816.95,593.82
bg_fungi,1.0,4898885063,66.185617,29.641207,618974.9983116792,7343109.044068434,27199,35083,2021,2021,,156,39,52,23,122,16,48,145,21,0.31707,0.42276,0.18699,461.95,0,0,1,0,0,0,0,0,0,1,0,0,0,145.33,39.667,63.667,51.889,18.333,133.93,51.506,57.815,54.272,19,0,120,23,250,12.489,0.95937,-0.28217,-1.1327,-5.5862,27.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,816.87,593.69
bg_fungi,1.0,4898885064,66.185813,29.641805,619001.0012014696,7343132.0120779835,27198,35085,2021,2021,,151,29,68,5,102,17,45,162,23,0.28155,0.66019,0.048544,409.17,0,0,1,0,0,0,0,0,0,1,0,0,0,130.22,50.889,54.889,52.222,18.444,136.58,50.506,58.519,53.704,18.975,0,120,23,247.9,14.737,0.98607,-0.16632,-2.4163,-7.4569,28.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,816.81,593.71
bg_fungi,1.0,4898885065,66.185888,29.642124,619015.0111147722,7343140.972319578,27197,35086,2021,2021,,105,73,37,23,133,20,63,146,20,0.54478,0.27612,0.17164,636.62,0,0,1,0,0,0,0,0,0,1,0,0,0,112.78,65.333,49.667,57,19.667,136.04,53.675,58.275,54.512,19.087,0,134,23,244.7,10.47,0.99771,-0.06764,-3.0959,-9.7326,27.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,816.79,593.7
bg_fungi,1.0,4898885066,66.186647,29.647645,619260.0098288344,7343236.019016384,27191,35101,2021,2021,,147,34,66,5,106,17,46,166,24,0.31776,0.61682,0.046729,375.78,0,0,1,0,0,0,0,0,0,1,0,0,0,122.11,65.556,56,53.333,19.333,123.02,60.235,56.84,55.84,19.469,0,139,26,243.1,8.5344,0.8538,-0.52061,-0.85101,-11.931,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,816.29,593.86
bg_fungi,1.0,4898885067,66.18651,29.649896,619362.0008436644,7343225.048585145,27192,35108,2021,2021,,88,111,40,28,189,24,71,154,21,0.58421,0.21053,0.14737,692.92,0,0,1,0,0,0,0,0,0,1,0,0,0,123.56,57.778,56.556,56.889,19.556,132.57,53.691,60.074,54.679,19.185,0,139,22,250.5,7.5524,0.98995,-0.14142,-0.14082,-10.371,23.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,815.96,594.03
bg_fungi,1.0,4898885068,66.186834,29.650374,619381.9931813898,7343262.048694427,27190,35109,2021,2021,,152,28,70,4,103,18,46,163,23,0.26923,0.67308,0.038462,433.24,0,0,1,0,0,0,0,0,0,1,0,0,0,129.89,60.222,58,54.444,19.333,113.49,61.926,54.494,58.741,19.358,0,139,21,244.7,11.846,0.99822,-0.059595,-1.298,-12.778,15.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,815.97,594
bg_fungi,1.0,4898885069,66.186541,29.653298,619515.0204338819,7343234.991067338,27191,35117,2021,2021,,122,39,59,13,111,17,48,157,22,0.34821,0.52679,0.11607,447.21,0,0,1,0,0,0,0,0,0,1,0,0,0,108,67.889,49.889,60.333,20.333,114.58,52.864,52.556,56.63,18.469,0,118,21,253.7,9.1642,0.98792,-0.15497,0.40204,-9.3178,20.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,815.6,594.19
bg_fungi,1.0,4898885070,66.185569,29.650819,619407.9960448922,7343121.995037094,27198,35110,2021,2021,,146,10,61,13,84,16,46,152,22,0.11765,0.71765,0.15294,420.91,0,0,1,0,0,0,0,0,0,1,0,0,0,141,25.444,52.556,48.778,16.556,138.48,36.506,57.568,53.296,18.049,0,115,18,280,16.798,0.89025,-0.45548,1.5265,6.9709,34.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,815.72,594.22
bg_fungi,1.0,4898885071,66.185879,29.650563,619395.007483906,7343156.036246908,27196,35110,2021,2021,,174,9,58,5,72,14,39,146,21,0.12329,0.79452,0.068493,404.2,0,0,1,0,0,0,0,0,0,1,0,0,0,161.22,23.222,61.333,48,16.889,133.04,41.272,57.556,54.556,18.407,0,117,18,270.4,20.154,0.96216,-0.27247,1.7694,0.74649,37.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,815.77,594.17
bg_fungi,1.0,4898885072,66.188126,29.647244,619234.9874701533,7343399.994238629,27181,35100,2021,2021,,64,59,13,21,95,15,59,133,17,0.61458,0.13542,0.21875,660.85,0,0,1,0,0,0,0,0,0,1,0,0,0,72.444,60.111,21.111,58.333,15.556,84.827,50.235,24.877,51.099,14.148,0.2963,88,0,239.3,2.5619,-0.90796,-0.41906,-0.042862,-4.0699,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,816.58,593.59
bg_fungi,1.0,4898885073,66.187816,29.653298,619508.9994131846,7343377.006937193,27182,35117,2021,2021,,128,38,64,12,114,18,57,153,21,0.33043,0.55652,0.10435,519.69,0,0,1,0,0,0,0,0,0,1,0,0,0,103.11,67.333,50.667,63.778,18.667,85.988,64.284,36.716,63.42,17.901,0.037037,133,4,241.4,3.1239,-0.40083,-0.91615,-0.77959,-7.0779,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,815.82,593.96
bg_fungi,1.0,4898885074,66.187475,29.651174,619414.9859891259,7343334.972124654,27185,35111,2021,2021,,112,98,62,12,172,21,69,156,23,0.56647,0.35838,0.069364,505.44,0,0,1,0,0,0,0,0,0,1,0,0,0,99.333,81,50.111,67.889,20.111,93.481,66.074,40.951,62.185,18.407,0.012346,135,10,240.3,1.6503,0.75926,-0.65079,-0.27347,-9.9755,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,816,593.92
bg_fungi,1.0,4898885075,66.187326,29.654135,619548.9958162522,7343324.026156405,27186,35119,2021,2021,,68,99,39,22,160,21,75,133,19,0.61491,0.24224,0.13665,740.67,0,0,1,0,0,0,0,0,0,1,0,0,0,87.556,82.444,38.889,64.444,19.444,107.74,61.296,49.716,60.383,18.716,0,133,10,242.6,3.0567,0.93633,-0.35113,-1.3204,-11.801,8.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,815.64,594.11
bg_fungi,1.0,4898885076,66.194712,29.690171,621135.9848780051,7344215.971624902,27130,35218,2021,2021,,70,22,32,51,112,16,56,115,14,0.19469,0.28319,0.45133,1039.4,0,0,1,0,0,0,0,0,0,1,0,0,0,82.111,38.889,24.889,53.889,13.667,94.737,29.592,29.855,48.316,13,0.20988,109,0,264,0.56617,-0.31626,-0.94867,-2.4551,-30.754,17.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,812.91,594.66
bg_fungi,1.0,4898885078,66.194499,29.689993,621128.9935048044,7344191.902695688,27132,35218,2021,2021,,142,25,74,9,109,17,47,161,23,0.22727,0.67273,0.081818,409.17,0,0,1,0,0,0,0,0,0,1,0,0,0,115.44,52.333,51.222,63.111,19.222,118.02,35.481,41.901,52.654,15.383,0.20988,109,0,268.2,20.305,0.96279,-0.27026,-4.1388,-28.91,32.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,812.85,594.72
bg_fungi,1.0,4898885079,66.194537,29.690442,621149.0197475434,7344197.003994231,27131,35219,2021,2021,,49,109,16,31,155,22,76,132,19,0.69872,0.10256,0.19872,775.94,0,0,1,0,0,0,0,0,0,1,0,0,0,101.78,49,49.333,60.444,18.444,110.31,33.679,38.59,51.526,14.821,0.19753,109,0,264.3,9.6042,0.99727,-0.073871,-5.3816,-32.686,26.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,812.84,594.71
bg_fungi,1.0,4898885080,66.194536,29.690486,621151.0048482132,7344196.977752942,27131,35219,2021,2021,,49,109,16,31,155,22,76,132,19,0.69872,0.10256,0.19872,775.94,0,0,1,0,0,0,0,0,0,1,0,0,0,101.78,49,49.333,60.444,18.444,110.31,33.679,38.59,51.526,14.821,0.19753,109,0,264.3,9.6042,0.99727,-0.073871,-5.3816,-32.686,26.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,812.84,594.71
bg_fungi,1.0,4898885081,66.194453,29.69061,621156.9832181294,7344187.972932632,27132,35220,2021,2021,,154,26,66,9,102,18,50,160,23,0.25243,0.64078,0.087379,433.24,0,0,1,0,0,0,0,0,0,1,0,0,0,118.89,60.111,54.333,63.778,20.222,121.9,36.049,45.358,53.568,16.062,0.19753,109,0,270.3,25.592,0.99827,-0.058722,-4.3,-29.055,32.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,812.77,594.76
bg_fungi,1.0,4898885082,66.194187,29.690404,621148.9855155633,7344157.946481526,27134,35219,2021,2021,,157,46,65,9,123,20,61,161,23,0.37097,0.52419,0.072581,481.38,0,0,1,0,0,0,0,0,0,1,0,0,0,155.22,49,67.556,62.333,20.556,132.77,42.284,54.963,58.691,18.16,0.024691,109,5,286.7,25.192,0.95,-0.31224,1.9735,-14.34,48.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,812.76,594.79
bg_fungi,1.0,4898885083,66.194134,29.690332,621145.99875301,7344151.90387357,27134,35219,2021,2021,,157,46,65,9,123,20,61,161,23,0.37097,0.52419,0.072581,481.38,0,0,1,0,0,0,0,0,0,1,0,0,0,155.22,49,67.556,62.333,20.556,132.77,42.284,54.963,58.691,18.16,0.024691,109,5,286.7,25.192,0.95,-0.31224,1.9735,-14.34,48.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,812.76,594.79
bg_fungi,1.0,4898885084,66.194146,29.6912,621185.0080397897,7344154.920286577,27134,35222,2021,2021,,155,48,65,9,125,20,62,161,23,0.38095,0.51587,0.071429,481.38,0,0,1,0,0,0,0,0,0,1,0,0,0,154.11,49.778,68.889,63,20.667,137.28,38.049,57.79,56.21,18.062,0.037037,109,15,290.1,22.519,0.98739,-0.15829,1.6061,-14.246,48.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,812.63,594.85
